Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
613,B000G6RYNE,AKMEY1BSHSDG7,J. Arena,1,1,5,2008-02-12,Crunch. Wow!,not too salty like regular supermarket chips this is a snack that will not overwhelm you with guilt when you just gotta have some chips kettle chips lightly salted chips are the what youve been searching forbr br theres no cholesterol no trans fats no artificial anything and because of the manufacturing process they actually seem to have kind of a homemade qualitybr br this is an excellent product,https://www.amazon.com/dp/B000G6RYNE,2,"[0.252825528383255, -0.008271411061286926, -0.3254207670688629, 0.14384281635284424, 0.04667479172348976, -0.38957053422927856, 0.28337302803993225, 0.18373426795005798, -0.3088891804218292, -0.1711558699607849, 0.42299309372901917, -0.42083680629730225, 0.08499394357204437, 0.19442588090896606, -0.10062707960605621, -0.0743921622633934]"
614,B000G6RYNE,A2F7GUZ4UMVHFL,James Walters,1,1,5,2007-08-12,Great strong flavor,i agree with the company motto a natural obsession i tried a small bag at the local store and immediately bought in bulk online to save about percent the flavor of these is very strong so they are best paired with a food that has a very mild flavor like steamed vegetables or plain whole grain bread otherwise they compete or clash with the other food,https://www.amazon.com/dp/B000G6RYNE,5,"[0.194017693400383, 0.04506613314151764, -0.12369651347398758, 0.1647103726863861, 0.17682625353336334, -0.1648741066455841, 0.1281990259885788, 0.6198742389678955, 0.005244412925094366, 0.08247798681259155, 0.33957189321517944, -0.3615114390850067, 0.10945217311382294, -0.2241436392068863, -0.08947736024856567, 0.36838802695274353]"
615,B000G6RYNE,A3RO3CGZ9MWA1I,L. Cabrera,1,1,5,2007-05-04,yummy for your tummy,the new york cheddar flavor is my favorite of all the kettle brand potato chips these are flavorful and crunchy and will make your mouth happy unfortunately it may do the opposite to your backside so dont do what my mom did and eat an entire bag on an empty stomach or you may spend the afternoon in the bathroombr br i still give it a of starsbr br also the online price at amazon is better than anywhere else ive seen them combined with amazon prime youll be getting a great deal on these chips,https://www.amazon.com/dp/B000G6RYNE,5,"[0.36213964223861694, -0.24427151679992676, -0.19753070175647736, 0.41741570830345154, -0.008116134442389011, -0.29487350583076477, 0.3219018876552582, 0.3597009778022766, -0.3221051096916199, -0.05410756170749664, 0.18228913843631744, -0.23187503218650818, -0.13940952718257904, 0.22902993857860565, -0.0977492481470108, 0.02812069095671177]"
616,B000G6RYNE,A37D5847LN3WQ,Wildcat Fan,3,4,4,2008-05-22,Best Chips Out There!,these are my new favorite i have always been a fan of salt and vinegar but these honey dijons have replaced them as my new number one they do have a strong taste so loving the honey mustard flavor is a must if you hope to like thesebr br price wisei do not see that they are that much of a deal here i purchased them for at the grocery with no shipping i would have given the product stars easily had it not been for the price the taste is fabulous you wont be disappointed,https://www.amazon.com/dp/B000G6RYNE,5,"[0.11221635341644287, -0.1998942345380783, -0.46585360169410706, 0.20461316406726837, 0.13977494835853577, -0.21688240766525269, 0.32107657194137573, 0.28955405950546265, 0.033504463732242584, 0.027535004541277885, 0.06979309767484665, -0.5383365154266357, -0.0010742958402261138, 0.06564043462276459, 0.15515869855880737, 0.3318357467651367]"
617,B000G6RYNE,A1GV4HEM6XZC06,Catherine Taylor,3,4,5,2007-12-18,These chips tasted good,these chips were good i ended up eating a whole bag a day for a while cause they were so good i am glad that they do not have any dextrose in them like lays do,https://www.amazon.com/dp/B000G6RYNE,5,"[0.11280954629182816, -0.4144449234008789, -0.5591882467269897, 0.06070021167397499, 0.06148120015859604, -0.3271476924419403, 0.13979706168174744, 0.3370402157306671, -0.05488618090748787, -0.22770172357559204, 0.1420532464981079, -0.40507304668426514, 0.014231357723474503, 0.09050796180963516, 0.011845001950860023, -0.08677656948566437]"
618,B000G6RYNE,ABCXJIXC6Q6EB,Arthur Kang,3,4,5,2007-11-06,awesome chips,these are the best chips out there nothing can beat this taste if you like honey mustard then you will definitely like this once you eat it you wont stopaddicting stuff,https://www.amazon.com/dp/B000G6RYNE,5,"[0.2956017255783081, -0.08569693565368652, -0.46829283237457275, 0.20625638961791992, -0.2033376693725586, -0.3635431230068207, 0.3567327558994293, 0.21128308773040771, -0.17350183427333832, -0.07576517015695572, 0.28181886672973633, -0.3852713704109192, 0.09988517314195633, -0.04309169575572014, -0.008371058851480484, -0.14974668622016907]"
619,B000G6RYNE,A3MTY0ZE9WYJHL,"Earl M. Rce ""ezdouble07""",3,4,3,2007-09-30,I dont know if...,i dont know if they were fresh or if they were supposed to taste like they did i checked the expiration date it was current but still tasted kind of stale to me ,https://www.amazon.com/dp/B000G6RYNE,4,"[-0.24094614386558533, 0.03836703300476074, -0.524163544178009, -0.19292131066322327, 0.3015349507331848, -0.13785125315189362, 0.19808779656887054, 0.13338929414749146, 0.07661664485931396, 0.2620817720890045, 0.36118438839912415, -0.2007884532213211, -0.34944236278533936, -0.1506500542163849, -0.2630211412906647, 0.04729096591472626]"
620,B000G6RYNE,A3E9OJWHMXMYYF,AnneSAHM,3,4,5,2007-05-28,Delicious!,at first i was thinking cheese flavored chips but i love them the herbs they used are just delicious the cheese is not overpowering they are yummy and crispy,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.25173455476760864, -0.25769513845443726, -0.502674400806427, -0.08856407552957535, -0.3586273789405823, -0.3339903652667999, 0.05647636204957962, 0.3578326404094696, -0.16689585149288177, -0.06541720777750015, 0.24676743149757385, -0.33736804127693176, 0.03481964021921158, 0.13003967702388763, -0.09442529827356339, 0.06646031141281128]"
621,B000G6RYNE,A2PYL0PSX5MQYQ,JS from Maryland,5,7,2,2011-05-25,Kettle Foods Spicy Thai Chips,the spicy thai chips used to be the best tasting chips on the market however kettle foods has changed the ingredients used with ginger being the most important that is now missing notice that they removed ginger with attitude from the bag sadly the changing of the ingredients has ruined the chips for me they arent that good anymore and the spice level is virtually nonexistentbr br here are the original and new ingredient listingsbr br original ingredientsbr select potatoes safflower andor sunflower oil honey powder evaporated cane syrup honeysalt garlic powder jalapeno pepper ground ginger onion powder habanero pepper dried parsley citric acid cilantro extract ginger oil cayenne pepper white pepper lime oilbr br new ingredientsbr potatoes safflower andor sunflower oil sugar dried cane syrup salt maltodextrin yeast extract spices garlic powder onion powder dried parsley jalapeno powder citric acid natural flavors lime extractbr br im assuming they changed the ingredients in order to cut costs for their new owner blue diamond they might want to get rid of great taste naturally from their bags as i dont consider maltodextrin to be very naturalbr br great job kettle way to ruin a great thing,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.0620427168905735, -0.07523173093795776, -0.3031004071235657, 0.07972686737775803, -0.26417550444602966, -0.3315531015396118, -0.0011654620757326484, 0.17496441304683685, -0.265756219625473, 0.10600610077381134, 0.48409125208854675, -0.5532471537590027, 0.06554991006851196, 0.19630394876003265, -0.11667586863040924, 0.056559640914201736]"
622,B000G6RYNE,A2J4K5SCKZH38C,T. Nelson,5,7,1,2011-02-17,Expired stock,i was sent week past fresh by date stock chips are noticeably not fresh in taste wont order againbr br edit and just to add to the dangers of expired stock one of the bags had a rat hole in it black marks on inside of hole very obviously rat unfortunately i put a chip in my mouth before i saw the holebr br very bad form amazon,https://www.amazon.com/dp/B000G6RYNE,2,"[-0.052680499851703644, 0.08768126368522644, -0.21256685256958008, 0.23470495641231537, 0.06564564257860184, -0.23019534349441528, -0.002815306419506669, 0.2073397934436798, -0.39930590987205505, 0.08014815300703049, 0.6174072623252869, -0.4230838716030121, -0.13272616267204285, 0.21256685256958008, 0.0008567627519369125, 0.010319587774574757]"
623,B000G6RYNE,ADS5APY1NKTL4,"D. Pawl ""Dani""",5,7,5,2007-03-28,these potato chips are yummy....,i try to be good but when i feel like indulging in some delicious gourmet potato chips these new york chedder potato chips are the first flavor i like to go for when i see them at the natural food store the chips are tangy and crunchy and satisfy your potato chip fix like no other brand,https://www.amazon.com/dp/B000G6RYNE,5,"[0.022360851988196373, -0.354213684797287, -0.28764286637306213, 0.26859721541404724, -0.021760111674666405, -0.4275483787059784, 0.07916408777236938, 0.4182925522327423, -0.16758401691913605, -0.019234782084822655, 0.4802354574203491, -0.2693091928958893, -0.025854039937257767, 0.14035050570964813, -0.03815807029604912, -0.03482063114643097]"
624,B000G6RYNE,AKGQ6RM68SQY1,"Catherine Diane ""CDI""",2,3,1,2012-05-09,ONLY awful because SOMETIMES they are awful,and that is the problem i order these by the case of and when they are good which is over half the time they are the best kettle chip the best and then i get a case of the worse the potatos are mealy and old so i just throw them out and order again expensive but when they are made with good fresh potatos they are the best the last case is what prompted me to write this the potatos were weird like they were almost sour as in going bad and i even wrote the company that makes them so if you want the best kettle chip there is try these and if the ones you get are not the best try againbr i myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring,https://www.amazon.com/dp/B000G6RYNE,5,"[-0.08533468097448349, -0.09210243076086044, -0.44453415274620056, 0.03628123179078102, 0.1607976108789444, -0.3574184775352478, 0.026256825774908066, 0.11143884807825089, -0.038011334836483, 0.015265596099197865, 0.3861178159713745, -0.5080390572547913, -0.3922240436077118, 0.13189475238323212, -0.04808662831783295, 0.19020932912826538]"
625,B000G6RYNE,A3TA1UJWRJF9NC,jschristian44,2,3,4,2010-09-03,4 Stars for price and taste,i got the sea salt and vinegar chips from kettle i am used to the salt and vinegar chips in the white bag if i am allowed to say that anyways my first impression for this is wow at all the chips you get for the price i got the z x bags and wow it is so many for the price you can tell they are high quality chips just from the packaging also well being used to the cheaper chips i wasnt expecting how mellow these things are the ones i am used to have a really sour taste to them which i didnt mind but they had tons of flavor these chips dont have any sour to them at all and taste just like them but a lot less strong aftertaste if you want to try out salt and vinegar chips i suggest you try these out first so for the price and how many you get these chips are definately worth it they are thick and crunchy like the more expensive chips you get at high quality restaurants i recommend these stars,https://www.amazon.com/dp/B000G6RYNE,5,"[0.2921932637691498, -0.20847027003765106, -0.6057358980178833, 0.21998217701911926, -0.0028828836511820555, -0.41421952843666077, 0.06917612999677658, 0.07043197005987167, -0.11522378027439117, 0.05944332852959633, 0.10585726797580719, -0.35665997862815857, -0.15132932364940643, 0.10355488210916519, -0.09361278265714645, 0.2773324251174927]"
626,B000G6RYNE,A3M174IC0VXOS2,Gail Cooke,2,3,5,2009-06-15,"CRISPY, CRUNCHY, AND ROBUST",weve long enjoyed this brand of chip so when we began to think seriously about limiting out salt intake we were particularly pleased to find thesebr br granted i bought them somewhat reluctantly because im a confirmed saltaholic generously sprinkling it on everything from eggs to green beans i was more than pleasantly surprised as these chips have a very satisfying robust taste and are crispy to bootbr br how nice to be able to munch on these without worrying about too much salt,https://www.amazon.com/dp/B000G6RYNE,5,"[0.3622305989265442, -0.1615801900625229, -0.15368303656578064, 0.05787792429327965, -0.17976446449756622, -0.3005079925060272, 0.2115609496831894, 0.2315116971731186, -0.1857912540435791, -0.07824429869651794, 0.4576200544834137, -0.47964900732040405, -0.019275322556495667, 0.3206665515899658, 0.016508717089891434, 0.1055726557970047]"
